[2026-05-23 14:16:09] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:16:11] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:16:11] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:16:13] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:16:13] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55289
[2026-05-23 14:16:14] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:16:15] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55289
[2026-05-23 14:16:16] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:16:19] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=80.99.88.77, Port=53
[2026-05-23 14:16:20] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:16:21] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55291
[2026-05-23 14:16:21] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55289
[2026-05-23 14:16:22] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:16:22] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55289
[2026-05-23 14:16:23] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:16:23] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55289
[2026-05-23 14:16:24] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55289
[2026-05-23 14:16:24] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55289
[2026-05-23 14:16:27] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55289
[2026-05-23 14:16:27] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=12.34.56.78, Port=22
[2026-05-23 14:16:27] Zarejestrowano alert: Protokół=TCP, Źródło=128.116.21.3, Cel=192.168.0.13, Port=64065
[2026-05-23 14:16:28] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55289
[2026-05-23 14:16:28] Zarejestrowano alert: Protokół=TCP, Źródło=170.72.250.72, Cel=192.168.0.13, Port=62567
[2026-05-23 14:16:29] Zarejestrowano alert: Protokół=TCP, Źródło=170.72.250.72, Cel=192.168.0.13, Port=62567
[2026-05-23 14:16:30] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55289
[2026-05-23 14:16:33] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:16:34] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55289
[2026-05-23 14:16:34] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:16:36] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:16:36] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=104.20.30.40, Port=22
[2026-05-23 14:16:37] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:16:38] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55291
[2026-05-23 14:16:38] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:16:40] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55291
[2026-05-23 14:16:41] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=56167
[2026-05-23 14:16:41] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55289
[2026-05-23 14:16:42] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:16:42] Zarejestrowano alert: Protokół=TCP, Źródło=20.42.73.28, Cel=192.168.0.13, Port=52792
[2026-05-23 14:16:43] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=142.250.180.14, Port=53
[2026-05-23 14:16:43] Zarejestrowano alert: Protokół=TCP, Źródło=20.42.65.85, Cel=192.168.0.13, Port=56805
[2026-05-23 14:16:45] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:16:46] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55289
[2026-05-23 14:16:46] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:16:47] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=12.34.56.78, Port=53
[2026-05-23 14:16:47] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:16:50] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=50.1.2.3, Port=22
[2026-05-23 14:16:51] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=56167
[2026-05-23 14:16:51] Zarejestrowano alert: Protokół=TCP, Źródło=35.190.88.7, Cel=192.168.0.13, Port=60718
[2026-05-23 14:16:52] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=104.20.30.40, Port=53
[2026-05-23 14:16:53] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=50.1.2.3, Port=53
[2026-05-23 14:16:53] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:16:54] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55289
[2026-05-23 14:16:55] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:16:55] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:16:56] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55289
[2026-05-23 14:16:58] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55289
[2026-05-23 14:16:58] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:16:59] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:17:00] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:17:00] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=8.8.8.8, Port=56181
[2026-05-23 14:17:01] Zarejestrowano alert: Protokół=TCP, Źródło=192.168.0.13, Cel=20.42.65.85, Port=443
[2026-05-23 14:17:02] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55289
[2026-05-23 14:17:03] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55291
[2026-05-23 14:17:04] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:17:05] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55289
[2026-05-23 14:17:05] Zarejestrowano alert: Protokół=TCP, Źródło=20.42.73.28, Cel=192.168.0.13, Port=55672
[2026-05-23 14:17:06] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=80.99.88.77, Port=53
[2026-05-23 14:17:06] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55291
[2026-05-23 14:17:06] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=56167
[2026-05-23 14:17:06] Zarejestrowano alert: Protokół=TCP, Źródło=128.116.21.3, Cel=192.168.0.13, Port=59057
[2026-05-23 14:17:08] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=24.50.60.70, Port=26191
[2026-05-23 14:17:09] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=8.8.8.8, Port=53794
[2026-05-23 14:17:10] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=80.99.88.77, Port=20370
[2026-05-23 14:17:11] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55289
[2026-05-23 14:17:12] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55291
[2026-05-23 14:17:12] Zarejestrowano alert: Protokół=TCP, Źródło=159.124.21.33, Cel=192.168.0.13, Port=57518
[2026-05-23 14:17:13] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55289
[2026-05-23 14:17:13] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55289
[2026-05-23 14:17:13] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55289
[2026-05-23 14:17:15] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=8.8.8.8, Port=11468
[2026-05-23 14:17:16] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:17:16] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=24.50.60.70, Port=53
[2026-05-23 14:17:17] Zarejestrowano alert: Protokół=TCP, Źródło=192.168.0.13, Cel=57.144.112.145, Port=443
[2026-05-23 14:17:18] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=50.1.2.3, Port=22
[2026-05-23 14:17:19] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=104.20.30.40, Port=53
[2026-05-23 14:17:19] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:17:20] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:17:21] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:17:22] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=24.50.60.70, Port=22
[2026-05-23 14:17:22] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:17:25] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:17:26] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:17:27] Zarejestrowano alert: Protokół=TCP, Źródło=128.116.21.3, Cel=192.168.0.13, Port=64065
[2026-05-23 14:17:28] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:17:28] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:17:29] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55289
[2026-05-23 14:17:30] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:17:31] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:17:31] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=56167
[2026-05-23 14:17:32] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=142.250.180.14, Port=53
[2026-05-23 14:17:34] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55289
[2026-05-23 14:17:36] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.1, Cel=239.255.255.250, Port=1900
[2026-05-23 14:17:37] Zarejestrowano alert: Protokół=TCP, Źródło=192.168.0.13, Cel=35.190.88.7, Port=443
[2026-05-23 14:17:39] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:17:40] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55289
[2026-05-23 14:17:41] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55291
[2026-05-23 14:17:42] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55289
[2026-05-23 14:17:42] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:17:42] Zarejestrowano alert: Protokół=TCP, Źródło=192.168.0.13, Cel=20.42.73.28, Port=443
[2026-05-23 14:17:43] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:17:43] Zarejestrowano alert: Protokół=TCP, Źródło=192.168.0.13, Cel=20.42.65.85, Port=443
[2026-05-23 14:17:44] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=56167
[2026-05-23 14:17:45] Zarejestrowano alert: Protokół=TCP, Źródło=192.168.0.13, Cel=20.42.65.85, Port=443
[2026-05-23 14:17:46] Zarejestrowano alert: Protokół=TCP, Źródło=20.42.65.85, Cel=192.168.0.13, Port=56805
[2026-05-23 14:17:48] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:17:48] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55289
[2026-05-23 14:17:48] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55289
[2026-05-23 14:17:49] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:17:50] Zarejestrowano alert: Protokół=TCP, Źródło=20.42.65.85, Cel=192.168.0.13, Port=56805
[2026-05-23 14:17:53] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=50.1.2.3, Port=22
[2026-05-23 14:17:55] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55289
[2026-05-23 14:17:56] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:17:56] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=56167
[2026-05-23 14:17:57] Zarejestrowano alert: Protokół=TCP, Źródło=128.116.21.3, Cel=192.168.0.13, Port=64066
[2026-05-23 14:17:58] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=104.20.30.40, Port=22
[2026-05-23 14:17:58] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:18:00] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=104.20.30.40, Port=22
[2026-05-23 14:18:00] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55289
[2026-05-23 14:18:01] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55289
[2026-05-23 14:18:02] Zarejestrowano alert: Protokół=TCP, Źródło=192.168.0.13, Cel=128.116.21.3, Port=443
[2026-05-23 14:18:03] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:18:04] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55289
[2026-05-23 14:18:05] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55289
[2026-05-23 14:18:06] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=56167
[2026-05-23 14:18:06] Zarejestrowano alert: Protokół=TCP, Źródło=128.116.21.3, Cel=192.168.0.13, Port=64065
[2026-05-23 14:18:07] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55289
[2026-05-23 14:18:07] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55289
[2026-05-23 14:18:08] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55289
[2026-05-23 14:18:09] Zarejestrowano alert: Protokół=TCP, Źródło=192.168.0.13, Cel=57.144.112.145, Port=443
[2026-05-23 14:18:09] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=12.34.56.78, Port=20602
[2026-05-23 14:18:10] Zarejestrowano alert: Protokół=TCP, Źródło=192.168.0.13, Cel=170.114.65.138, Port=443
[2026-05-23 14:18:10] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55289
[2026-05-23 14:18:10] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55289
[2026-05-23 14:18:12] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:18:13] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=56167
[2026-05-23 14:18:14] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55291
[2026-05-23 14:18:15] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55289
[2026-05-23 14:18:16] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=17.12.34.56, Port=53
[2026-05-23 14:18:16] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55289
[2026-05-23 14:18:17] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:18:17] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=8.8.8.8, Port=35324
[2026-05-23 14:18:18] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:18:18] Zarejestrowano alert: Protokół=TCP, Źródło=23.211.74.105, Cel=192.168.0.13, Port=49850
[2026-05-23 14:18:19] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:18:19] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=12.34.56.78, Port=36714
[2026-05-23 14:18:21] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=24.50.60.70, Port=22
[2026-05-23 14:18:21] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55291
[2026-05-23 14:18:22] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55289
[2026-05-23 14:18:22] Zarejestrowano alert: Protokół=TCP, Źródło=35.190.88.7, Cel=192.168.0.13, Port=60718
[2026-05-23 14:18:23] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55289
[2026-05-23 14:18:23] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:18:24] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:18:24] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=56167
[2026-05-23 14:18:24] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:18:26] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:18:27] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55289
[2026-05-23 14:18:27] Zarejestrowano alert: Protokół=TCP, Źródło=128.116.21.3, Cel=192.168.0.13, Port=64065
[2026-05-23 14:18:28] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:18:28] Zarejestrowano alert: Protokół=TCP, Źródło=192.168.0.13, Cel=159.124.21.33, Port=443
[2026-05-23 14:18:29] Zarejestrowano alert: Protokół=TCP, Źródło=34.158.1.133, Cel=192.168.0.13, Port=55783
[2026-05-23 14:18:30] Zarejestrowano alert: Protokół=TCP, Źródło=192.168.0.13, Cel=159.124.21.33, Port=443
[2026-05-23 14:18:30] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55289
[2026-05-23 14:18:32] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55289
[2026-05-23 14:18:33] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:18:34] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:18:35] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55289
[2026-05-23 14:18:37] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55289
[2026-05-23 14:18:37] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55291
[2026-05-23 14:18:37] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55289
[2026-05-23 14:18:38] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55291
[2026-05-23 14:18:41] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:18:42] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:18:43] Zarejestrowano alert: Protokół=TCP, Źródło=159.124.21.33, Cel=192.168.0.13, Port=57518
[2026-05-23 14:18:44] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55289
[2026-05-23 14:18:44] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:18:47] Zarejestrowano alert: Protokół=TCP, Źródło=128.116.21.3, Cel=192.168.0.13, Port=64065
[2026-05-23 14:18:47] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:18:48] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=56167
[2026-05-23 14:18:48] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:18:49] Zarejestrowano alert: Protokół=TCP, Źródło=128.116.21.3, Cel=192.168.0.13, Port=59057
[2026-05-23 14:18:49] Zarejestrowano alert: Protokół=TCP, Źródło=20.42.65.85, Cel=192.168.0.13, Port=56805
[2026-05-23 14:18:51] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:18:52] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55289
[2026-05-23 14:18:53] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:18:53] Zarejestrowano alert: Protokół=TCP, Źródło=192.168.0.13, Cel=20.42.65.85, Port=443
[2026-05-23 14:18:54] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55289
[2026-05-23 14:18:55] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:18:56] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=56167
[2026-05-23 14:18:57] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:18:57] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:18:57] Zarejestrowano alert: Protokół=TCP, Źródło=128.116.21.3, Cel=192.168.0.13, Port=64066
[2026-05-23 14:18:58] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55289
[2026-05-23 14:19:00] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:19:00] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55289
[2026-05-23 14:19:01] Zarejestrowano alert: Protokół=TCP, Źródło=192.168.0.13, Cel=23.211.40.233, Port=443
[2026-05-23 14:19:02] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55289
[2026-05-23 14:19:05] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55289
[2026-05-23 14:19:06] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:19:07] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55289
[2026-05-23 14:19:07] Zarejestrowano alert: Protokół=UDP, Źródło=192.168.0.13, Cel=128.116.5.33, Port=51797
[2026-05-23 14:19:08] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55289
[2026-05-23 14:19:09] Zarejestrowano alert: Protokół=TCP, Źródło=192.168.0.13, Cel=57.144.112.145, Port=443
[2026-05-23 14:19:09] Zarejestrowano alert: Protokół=TCP, Źródło=128.116.21.3, Cel=192.168.0.13, Port=59057
[2026-05-23 14:19:12] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55289
[2026-05-23 14:19:12] Zarejestrowano alert: Protokół=UDP, Źródło=128.116.5.33, Cel=192.168.0.13, Port=55291
